"Descricao_do_cargo.emprego","Nome_orgao_de_origem","UF_da_UPAG_de_vinculacao","Cidade_da_residencia","Nivel_escolaridade","Ano_Mes_inicio_afastamento","Ano_Mes_referencia","Valor_rendimento_liquido","Descricao_do_afastamento","Ano_inicio_afastamento","Mes_inicio_afastamento","Rendimento_Liquido_Hora"
"                                        ","MINIST.DA AGRICULTURA,PECUARIA E ABAST. ","DF","SAO PAULO                     ","  ",2021-09-01,2021-09-01,8174.03,"Afas. Missão Exterior Com Ônus - EST","2021","09",48.6549404761905
"AUDITOR FISCAL FEDERAL AGROPECUARIO     ","MINIST.DA AGRICULTURA,PECUARIA E ABAST. ","DF","BRASILIA                      ","NS",2021-09-01,2021-09-01,29714.1,"Afas. Missão Exterior Com Ônus - EST","2021","09",176.869642857143
"AUDITOR FISCAL FEDERAL AGROPECUARIO     ","MINIST.DA AGRICULTURA,PECUARIA E ABAST. ","DF","BRASILIA                      ","NS",2021-09-01,2021-09-01,27058.22,"Afas. Missão Exterior Com Ônus - EST","2021","09",161.060833333333
"AUDITOR-FISCAL DA RECEITA FEDERAL BRASIL","MINISTERIO DA ECONOMIA                  ","DF","BRASILIA                      ","NS",2021-08-01,2021-09-01,30761.62,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","08",183.104880952381
"AUDITOR-FISCAL DA RECEITA FEDERAL BRASIL","MINISTERIO DA ECONOMIA                  ","CE","FORTALEZA                     ","NS",2021-09-01,2021-09-01,32943.48,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","09",196.092142857143
"                                        ","MINIST. DA JUSTICA E SEGURANCA PUBLICA  ","DF","BRASILIA                      ","  ",2021-09-01,2021-09-01,10166.94,"Afas. Viagem/Serv Fora do País Com Ônus - EST","2021","09",60.5175
"MINISTRO DE ESTADO                      ","PRESIDENCIA DA REPUBLICA                ","DF","BRASILIA                      ","NS",2021-09-01,2021-09-01,31392.7,"Afas. Missão Exterior Com Ônus - EST","2021","09",186.86130952381
"AGENTE DE POL FEDERAL CLASSE ESPECIAL   ","DEPARTAMENTO DE POLICIA FEDERAL         ","DF","BRASILIA                      ","NS",2021-06-01,2021-09-01,19476.4,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","06",115.930952380952
"AGENTE DE POL FEDERAL CLASSE ESPECIAL   ","DEPARTAMENTO DE POLICIA FEDERAL         ","DF","BRASILIA                      ","NS",2021-06-01,2021-09-01,19109.79,"Afas. Missão Exterior Com Ônus - EST","2021","06",113.74875
"PROFESSOR DO MAGISTERIO SUPERIOR        ","COMANDO DA AERONAUTICA                  ","SP","SAO JOSE DOS CAMPOS           ","NS",2021-08-01,2021-09-01,22631.93,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",134.713869047619
"PESQUISADOR                             ","COMANDO DA AERONAUTICA                  ","SP","SAO JOSE DOS CAMPOS           ","NS",2021-09-01,2021-09-01,18879.19,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",112.376130952381
"TECNOLOGISTA                            ","COMANDO DA AERONAUTICA                  ","SP","SAO JOSE DOS CAMPOS           ","NS",2021-04-01,2021-09-01,18863.25,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","04",112.28125
"PESQUISADOR                             ","COMANDO DA AERONAUTICA                  ","SP","SAO JOSE DOS CAMPOS           ","NS",2021-09-01,2021-09-01,18427.37,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",109.686726190476
"TECNOLOGISTA                            ","COMANDO DA AERONAUTICA                  ","SP","SAO JOSE DOS CAMPOS           ","NS",2021-09-01,2021-09-01,11259.68,"Afas. Missão Exterior Com Ônus - EST","2021","09",67.0219047619048
"PROFESSOR DO MAGISTERIO SUPERIOR        ","COMANDO DA AERONAUTICA                  ","SP","SAO JOSE DOS CAMPOS           ","NS",2021-09-01,2021-09-01,16399.56,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",97.6164285714286
"PROFESSOR DO MAGISTERIO SUPERIOR        ","COMANDO DA AERONAUTICA                  ","SP","SAO JOSE DOS CAMPOS           ","NS",2021-07-01,2021-09-01,26214.07,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","07",156.036130952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","FUND.UNIV.FED.DO VALE DO SAO FRANCISCO  ","PE","SALVADOR                      ","NS",2021-09-01,2021-09-01,12368.85,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",73.6241071428571
"PROFESSOR DO MAGISTERIO SUPERIOR        ","FUND.UNIV.FED.DO VALE DO SAO FRANCISCO  ","PE","PORTO ALEGRE                  ","NS",2021-08-01,2021-09-01,12840.85,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",76.433630952381
"TECNICO DE LABORATORIO AREA             ","UNIVERSIDADE FEDERAL DE ALAGOAS         ","AL","MACEIO                        ","NI",2021-03-01,2021-09-01,4384.55,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","03",26.0985119047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DA BAHIA           ","BA","SALVADOR                      ","NS",2021-08-01,2021-09-01,18845.94,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",112.178214285714
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO CEARA           ","CE","FORTALEZA                     ","NS",2021-02-01,2021-09-01,18034.59,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","02",107.34875
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-03-01,2021-09-01,12907.79,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","03",76.8320833333333
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-07-01,2021-09-01,13337.39,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","07",79.3892261904762
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-08-01,2021-09-01,17829.97,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",106.130773809524
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-01-01,2021-09-01,5061.82,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","01",30.129880952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-01-01,2021-09-01,13193.95,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","01",78.5354166666667
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-08-01,2021-09-01,17049.91,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",101.48755952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-07-01,2021-09-01,13340.29,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","07",79.4064880952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","APARECIDA DE GOIANIA          ","NS",2021-08-01,2021-09-01,12730.12,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",75.7745238095238
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-08-01,2021-09-01,12846.5,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",76.4672619047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-01-01,2021-09-01,27674.6,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","01",164.729761904762
"ADMINISTRADOR                           ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-09-01,2021-09-01,7171.98,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",42.6903571428571
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-08-01,2021-09-01,21429.24,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",127.555
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-04-01,2021-09-01,9147.18,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","04",54.4475
"PROFESSOR TITULAR-LIVRE MAG SUPERIOR    ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-05-01,2021-09-01,21473.54,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","05",127.81869047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-09-01,2021-09-01,8749.2,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",52.0785714285714
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-08-01,2021-09-01,18750.84,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",111.612142857143
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","TRINDADE                      ","NS",2021-09-01,2021-09-01,12972.4,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",77.2166666666667
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-06-01,2021-09-01,13623.57,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","06",81.0926785714286
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","RIO DE JANEIRO                ","NS",2021-03-01,2021-09-01,12258.12,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","03",72.965
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","RIO DE JANEIRO                ","NS",2021-08-01,2021-09-01,18023.15,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",107.280654761905
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","NITEROI                       ","NS",2021-09-01,2021-09-01,17049.91,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",101.48755952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE JUIZ DE FORA    ","MG","JUIZ DE FORA                  ","NS",2021-09-01,2021-09-01,21926.63,"Afas. Viagem /Serv Fora do País Com Ônus Limitado - EST","2021","09",130.515654761905
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE JUIZ DE FORA    ","MG","JUIZ DE FORA                  ","NS",2021-07-01,2021-09-01,13977.89,"Afas. Viagem /Serv Fora do País Com Ônus Limitado - EST","2021","07",83.2017261904762
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE MINAS GERAIS    ","MG","BELO HORIZONTE                ","NS",2021-09-01,2021-09-01,12846.5,"Afas. Part.Prog.Trein.(Cong-Encont) Fora País C/Ônus - EST","2021","09",76.4672619047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE MINAS GERAIS    ","MG","BELO HORIZONTE                ","NS",2021-08-01,2021-09-01,19270.29,"Afas. Missão Exterior Com Ônus - EST","2021","08",114.704107142857
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE MINAS GERAIS    ","MG","BELO HORIZONTE                ","NS",2021-08-01,2021-09-01,8518.43,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","08",50.7049404761905
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE MINAS GERAIS    ","MG","BELO HORIZONTE                ","NS",2021-08-01,2021-09-01,8314.85,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","08",49.4931547619048
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE MINAS GERAIS    ","MG","BELO HORIZONTE                ","NS",2021-08-01,2021-09-01,17491.14,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",104.113928571429
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE MINAS GERAIS    ","MG","BELO HORIZONTE                ","NS",2021-05-01,2021-09-01,22316.48,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","05",132.83619047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO PARANA          ","PR","CURITIBA                      ","NS",2021-08-01,2021-09-01,17167.33,"Afas. Missão Exterior Com Ônus - EST","2021","08",102.186488095238
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE PERNAMBUCO      ","PE","RECIFE                        ","NS",2021-09-01,2021-09-01,13802.35,"Afas. Viagem /Serv Fora do País Com Ônus Limitado - EST","2021","09",82.1568452380952
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-09-01,2021-09-01,21971.73,"Afas. Missão Exterior Com Ônus - EST","2021","09",130.784107142857
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-09-01,2021-09-01,10665.73,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",63.4864880952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-08-01,2021-09-01,21398.8,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",127.37380952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-08-01,2021-09-01,21498.58,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",127.967738095238
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-08-01,2021-09-01,21228.43,"Afas. Missão Exterior Com Ônus - EST","2021","08",126.359702380952
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-09-01,2021-09-01,19468.87,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",115.886130952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-09-01,2021-09-01,18472.55,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",109.955654761905
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-09-01,2021-09-01,18521.23,"Afas. Missão Exterior Com Ônus - EST","2021","09",110.245416666667
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FED. DO RIO GRANDE DO SUL  ","RS","PORTO ALEGRE                  ","NS",2021-09-01,2021-09-01,18518.57,"Afas. Missão Exterior Com Ônus - EST","2021","09",110.229583333333
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-09-01,2021-09-01,20027.23,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",119.209702380952
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","MACAE                         ","NS",2021-08-01,2021-09-01,8006.24,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",47.6561904761905
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-09-01,2021-09-01,21207.82,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",126.237023809524
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-09-01,2021-09-01,21840.97,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",130.005773809524
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-09-01,2021-09-01,19410.94,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",115.54130952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-01-01,2021-09-01,18403.81,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","01",109.546488095238
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-03-01,2021-09-01,17402.11,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","03",103.583988095238
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-09-01,2021-09-01,13705.63,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",81.5811309523809
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-09-01,2021-09-01,18524.95,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",110.26755952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-02-01,2021-09-01,18593.34,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","02",110.674642857143
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-08-01,2021-09-01,17713.59,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",105.438035714286
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-04-01,2021-09-01,19239.38,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","04",114.520119047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-09-01,2021-09-01,17370.91,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",103.398273809524
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-08-01,2021-09-01,22155.57,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",131.878392857143
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","NITEROI                       ","NS",2021-09-01,2021-09-01,13824.07,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",82.2861309523809
"TECNOLOGO-FORMACAO                      ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-08-01,2021-09-01,12723.79,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",75.7368452380952
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-08-01,2021-09-01,12368.85,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",73.6241071428571
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-09-01,2021-09-01,17049.91,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",101.48755952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO  ","RJ","RIO DE JANEIRO                ","NS",2021-06-01,2021-09-01,14298.88,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","06",85.1123809523809
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE SANTA MARIA     ","RS","FREDERICO WESTPHALEN          ","NS",2021-09-01,2021-09-01,17575.14,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","09",104.613928571429
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO","PE","JABOATAO DOS GUARARAPES       ","NS",2021-08-01,2021-09-01,20988.01,"Afas. Viagem /Serv Fora do País Com Ônus Limitado - EST","2021","08",124.928630952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO","PE","RECIFE                        ","NS",2021-09-01,2021-09-01,21105.43,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",125.62755952381
